student_id,name,subject,score,date,attendance,categorize_performance
1331,Daniel,Computer Science,81.0,2020-03-26,absent,Medium
1412,Mathew,Computer Science,89.0,2021-11-04,Present,High
1412,Ryan,Computer Science,74.0,2021-08-28,Present,Medium
1412,Rhonda,Computer Science,88.0,2020-03-23,absent,High
1412,Gary,Computer Science,68.0,2023-11-29,Present,Medium
1377,Lori,Mathematics,79.1,2020-12-29,absent,Medium
1377,Kevin,Mathematics,91.0,2023-07-08,Absent,High
1377,Erin,Mathematics,80.0,2024-08-13,Absent,Medium
1377,Joy,Mathematics,92.0,2024-08-01,Absent,High
1129,Cody,Computer Science,64.0,2020-05-03,Absent,Medium
1129,Paul,Computer Science,65.0,2023-09-20,Absent,Medium
1129,Jennifer,Computer Science,78.7,2022-07-13,Absent,Medium
1100,Vanessa,Physics,77.9,2022-01-16,Present,Medium
1100,Alec,Physics,77.9,2020-01-31,absent,Medium
1020,Victoria,Biology,86.0,2024-01-28,Present,High
1473,Wendy,Biology,94.0,2021-04-16,Present,High
1148,Jennifer,Physics,74.0,2022-04-12,Absent,Medium
1148,Lisa,Physics,79.0,2020-04-10,Absent,Medium
1148,Scott,Physics,77.0,2021-08-17,absent,Medium
1169,Mary,Physics,90.0,2024-08-27,Present,High
1169,Donald,Physics,79.0,2023-11-02,Present,Medium
1274,Angelica,Physics,73.0,2020-10-17,Absent,Medium
1274,Noah,Physics,69.0,2020-09-04,absent,Medium
1122,Gary,Physics,61.0,2023-09-25,Absent,Medium
1021,Tammy,Biology,65.0,2021-07-16,absent,Medium
1021,Laura,Biology,72.0,2024-12-22,Absent,Medium
1021,Karen,Biology,72.0,2024-07-09,absent,Medium
1021,Jill,Biology,99.0,2020-02-12,Absent,High
1320,Jennifer,Computer Science,78.7,2021-02-27,Absent,Medium
1008,Eugene,Biology,77.9,2021-07-20,Present,Medium
1008,Sean,Biology,67.0,2023-01-26,Present,Medium
1008,Bobby,Biology,77.9,2024-06-27,Present,Medium
1308,Carl,Mathematics,64.0,2022-09-09,Absent,Medium
1064,Catherine,Mathematics,79.1,2020-02-27,Absent,Medium
1033,Nicole,Biology,64.0,2023-11-06,Present,Medium
1086,Joseph,Physics,64.0,2021-08-31,Present,Medium
1235,Michael,Biology,61.0,2023-06-21,Present,Medium
1257,James,Physics,77.9,2020-09-07,Absent,Medium
1257,Cody,Physics,71.0,2022-07-19,absent,Medium
1257,Tammy,Physics,90.0,2021-01-14,Absent,High
1257,Joshua,Physics,61.0,2023-01-01,Absent,Medium
1174,Jon,Computer Science,99.0,2023-08-04,Absent,High
1174,Bruce,Computer Science,64.0,2024-08-26,Absent,Medium
1026,Christopher,Computer Science,90.0,2020-06-03,Present,High
1178,Christopher,Physics,82.0,2021-04-24,absent,Medium
1389,Angela,Computer Science,86.0,2023-01-30,Present,High
1153,Isaiah,Biology,79.0,2023-06-06,Absent,Medium
1153,Adam,Biology,93.0,2020-06-18,absent,High
1153,Robin,Biology,85.0,2021-02-17,Absent,High
1405,Susan,Biology,92.0,2023-12-23,Absent,High
1420,Todd,Biology,77.9,2022-03-31,Absent,Medium
1420,Nicole,Biology,77.9,2024-09-29,absent,Medium
1478,Michael,Physics,77.9,2020-03-17,Present,Medium
1478,Benjamin,Physics,99.0,2020-07-15,Present,High
1478,Jacqueline,Physics,80.0,2021-10-05,absent,Medium
1200,Nicole,Mathematics,69.0,2022-04-28,Absent,Medium
1200,Christopher,Mathematics,61.0,2020-01-19,absent,Medium
1258,Christopher,Biology,69.0,2024-06-03,Present,Medium
1258,Debra,Biology,75.0,2022-03-18,Present,Medium
1258,Donna,Biology,62.0,2024-01-20,Present,Medium
1258,Nicholas,Biology,77.9,2022-07-05,absent,Medium
1092,Morgan,Computer Science,72.0,2023-06-29,Present,Medium
1453,Anna,Mathematics,79.1,2021-04-22,absent,Medium
1428,Brenda,Physics,77.9,2020-03-27,Present,Medium
1428,Deanna,Physics,85.0,2021-02-14,Present,High
1428,William,Physics,93.0,2023-04-02,absent,High
1428,Susan,Physics,79.0,2024-08-04,Present,Medium
1468,Joseph,Biology,98.0,2020-11-29,Present,High
1468,Steven,Biology,79.0,2022-08-15,Present,Medium
1468,Cynthia,Biology,79.0,2023-04-27,Present,Medium
1453,Robert,Physics,92.0,2021-04-22,absent,High
1311,Denise,Physics,98.0,2022-05-04,Absent,High
1015,Jason,Computer Science,86.0,2021-05-27,Absent,High
1015,Ivan,Computer Science,92.0,2022-10-08,Absent,High
1015,Virginia,Computer Science,62.0,2020-05-24,Absent,Medium
1015,Bryan,Computer Science,61.0,2024-11-11,Absent,Medium
1057,Todd,Computer Science,81.0,2024-10-20,Absent,Medium
1206,Mary,Computer Science,78.7,2021-05-31,Present,Medium
1206,Cynthia,Computer Science,65.0,2023-08-11,Present,Medium
1206,Olivia,Computer Science,78.7,2023-09-28,Present,Medium
1206,Jonathan,Computer Science,78.7,2021-03-14,Present,Medium
1181,Michael,Computer Science,66.0,2022-12-27,Present,Medium
1339,James,Physics,86.0,2021-02-16,Present,High
1314,Donald,Computer Science,78.0,2022-05-09,absent,Medium
1314,Brian,Computer Science,78.0,2023-02-02,Absent,Medium
1151,Karen,Computer Science,88.0,2020-10-19,Absent,High
1151,Jamie,Computer Science,79.0,2024-02-10,Absent,Medium
1212,Sherri,Physics,87.0,2024-12-02,Present,High
1219,Allen,Biology,66.0,2022-08-30,absent,Medium
1127,Emily,Mathematics,79.1,2023-04-19,Absent,Medium
1448,Karen,Physics,65.0,2023-07-29,Present,Medium
1448,Maria,Physics,71.0,2022-11-15,Present,Medium
1156,Jennifer,Computer Science,94.0,2024-09-13,Absent,High
1156,Vicki,Computer Science,63.0,2020-02-18,Absent,Medium
1389,Kenneth,Biology,86.0,2023-01-30,Present,High
1189,Jeffrey,Mathematics,80.0,2021-03-24,Present,Medium
1387,Amber,Computer Science,78.7,2022-10-15,absent,Medium
1387,Scott,Computer Science,78.7,2021-06-04,Absent,Medium
1387,Melinda,Computer Science,74.0,2023-05-14,Absent,Medium
1267,Andre,Biology,98.0,2020-07-29,absent,High
1267,Taylor,Biology,80.0,2022-12-06,Absent,Medium
1469,Laurie,Biology,65.0,2024-09-30,absent,Medium
1469,Randy,Biology,81.0,2024-06-18,Absent,Medium
1401,Kathleen,Biology,74.0,2021-09-14,Present,Medium
1180,Joseph,Computer Science,78.7,2023-05-22,Absent,Medium
1140,Kristina,Computer Science,87.0,2022-12-14,absent,High
1140,Trevor,Computer Science,90.0,2023-09-23,Present,High
1140,Christina,Computer Science,90.0,2020-04-15,Present,High
1140,Shane,Computer Science,86.0,2021-11-25,Present,High
1313,Mark,Mathematics,79.1,2020-01-04,Present,Medium
1444,Donna,Biology,66.0,2024-01-06,absent,Medium
1444,Paula,Biology,92.0,2024-02-20,Present,High
1444,Douglas,Biology,64.0,2020-12-31,Present,Medium
1234,Brittany,Biology,66.0,2023-08-03,Present,Medium
1088,Steven,Computer Science,93.0,2022-04-15,Absent,High
1088,Daniel,Computer Science,70.0,2020-08-18,absent,Medium
1300,Tracy,Biology,96.0,2021-10-01,absent,High
1078,Edward,Biology,91.0,2024-04-26,absent,High
1065,Lauren,Physics,92.0,2023-02-13,Present,High
1373,Aaron,Physics,77.9,2024-09-25,Present,Medium
1286,Jennifer,Computer Science,78.7,2022-05-19,Present,Medium
1286,Erika,Computer Science,69.0,2022-01-26,Present,Medium
1286,Wendy,Computer Science,76.0,2024-02-24,Present,Medium
1286,Brittany,Computer Science,72.0,2022-08-25,Present,Medium
1489,Kenneth,Computer Science,78.7,2024-08-12,Present,Medium
1489,Alexander,Computer Science,65.0,2021-01-02,Present,Medium
1331,Peter,Biology,80.0,2024-06-16,Present,Medium
1331,Krista,Biology,83.0,2022-04-09,Present,Medium
1331,Tonya,Biology,81.0,2020-03-26,Present,Medium
1049,Danielle,Biology,77.9,2024-06-14,Absent,Medium
1049,Danielle,Biology,77.9,2023-08-12,Absent,Medium
1049,Ian,Biology,88.0,2022-02-13,Absent,High
1049,Brian,Biology,66.0,2024-03-01,Absent,Medium
1139,Alan,Mathematics,66.0,2023-06-27,Present,Medium
1139,Brad,Mathematics,61.0,2021-11-28,Present,Medium
1315,Robert,Computer Science,70.0,2021-05-31,absent,Medium
1315,Timothy,Computer Science,78.7,2024-01-19,absent,Medium
1315,Christopher,Computer Science,63.0,2021-08-19,Absent,Medium
1189,Christina,Computer Science,80.0,2021-03-24,Present,Medium
1189,George,Computer Science,74.0,2024-09-21,Present,Medium
1395,Michael,Mathematics,64.0,2023-10-16,Present,Medium
1395,Jose,Mathematics,84.0,2024-01-13,absent,Medium
1191,Amy,Physics,96.0,2022-03-04,Present,High
1191,Kelly,Physics,82.0,2023-07-27,Present,Medium
1191,Kenneth,Physics,61.0,2021-05-31,Present,Medium
1065,Samantha,Computer Science,92.0,2023-02-13,Absent,High
1065,Megan,Computer Science,78.0,2023-10-12,absent,Medium
1300,Angela,Biology,96.0,2021-10-01,Absent,High
1036,Dennis,Computer Science,63.0,2022-11-07,Absent,Medium
1036,Gregory,Computer Science,87.0,2022-04-03,Absent,High
1036,David,Computer Science,66.0,2022-01-09,absent,Medium
1036,Gary,Computer Science,87.0,2021-11-03,Absent,High
1146,Shelby,Computer Science,61.0,2024-05-12,Absent,Medium
1146,Charles,Computer Science,69.0,2022-01-18,Absent,Medium
1146,Debra,Computer Science,73.0,2020-09-14,Absent,Medium
1042,Jermaine,Computer Science,87.0,2022-03-25,Present,High
1042,Amanda,Computer Science,75.0,2024-07-25,absent,Medium
1042,Elizabeth,Computer Science,68.0,2023-12-07,Present,Medium
1042,Andrea,Computer Science,94.0,2020-06-01,Present,High
1226,Colleen,Computer Science,83.0,2021-02-22,Absent,Medium
1163,James,Physics,60.0,2023-09-20,Absent,Medium
1163,Mark,Physics,77.9,2023-03-18,Absent,Medium
1138,Cory,Physics,72.0,2020-12-27,Absent,Medium
1138,Jeanette,Physics,70.0,2023-08-14,absent,Medium
1465,Cody,Computer Science,78.7,2022-05-31,Absent,Medium
1465,Leslie,Computer Science,77.0,2020-01-17,Absent,Medium
1465,Kelli,Computer Science,77.0,2024-06-05,Absent,Medium
1489,Christopher,Physics,76.0,2024-08-12,Present,Medium
1489,Ryan,Physics,65.0,2021-01-02,absent,Medium
1397,Stephen,Mathematics,99.0,2023-09-08,Present,High
1397,Christine,Mathematics,83.0,2021-11-21,Present,Medium
1163,Christopher,Biology,60.0,2023-09-20,Absent,Medium
1163,Margaret,Biology,87.0,2023-03-18,Absent,High
1260,Marvin,Physics,85.0,2021-05-05,Absent,High
1260,Travis,Physics,100.0,2020-09-07,Absent,High
1371,David,Mathematics,80.0,2024-01-16,Present,Medium
1153,Kari,Computer Science,79.0,2023-06-06,Absent,Medium
1153,Johnny,Computer Science,90.0,2024-03-01,Absent,High
1040,Raymond,Biology,60.0,2023-02-10,absent,Medium
1448,Sarah,Physics,65.0,2023-07-29,Present,Medium
1448,Olivia,Physics,71.0,2022-11-15,Present,Medium
1448,Amanda,Physics,82.0,2021-01-23,Present,Medium
1472,Karen,Mathematics,87.0,2021-08-01,Absent,High
1124,Thomas,Biology,86.0,2020-02-26,Present,High
1273,Paul,Computer Science,82.0,2023-06-15,Present,Medium
1273,Erica,Computer Science,76.0,2021-12-18,Present,Medium
1273,Stephanie,Computer Science,78.7,2020-07-27,Present,Medium
1161,Julie,Mathematics,79.1,2022-02-09,Absent,Medium
1141,Dawn,Computer Science,78.7,2020-08-27,Present,Medium
1141,Cheryl,Computer Science,78.7,2020-06-15,Present,Medium
1141,Jerry,Computer Science,78.7,2023-12-02,Present,Medium
1112,Lisa,Computer Science,92.0,2020-10-19,Present,High
1112,Luis,Computer Science,61.0,2023-07-02,absent,Medium
1371,Donna,Physics,80.0,2024-01-16,Absent,Medium
1403,Kevin,Computer Science,61.0,2021-11-23,Absent,Medium
1403,Raymond,Computer Science,75.0,2023-06-14,Absent,Medium
1403,Alexander,Computer Science,63.0,2022-06-01,Absent,Medium
1403,Dakota,Computer Science,87.0,2021-07-16,absent,High
1403,Lori,Computer Science,82.0,2021-10-15,Absent,Medium
1495,Erica,Mathematics,72.0,2020-09-03,Present,Medium
1495,Kevin,Mathematics,79.0,2020-02-27,Present,Medium
1440,David,Physics,77.9,2021-05-25,Present,Medium
1440,Andrew,Physics,77.0,2022-09-16,Present,Medium
1440,Joyce,Physics,86.0,2023-08-06,absent,High
1080,Jennifer,Biology,80.0,2021-06-17,Present,Medium
1080,Mary,Biology,73.0,2024-04-28,Present,Medium
1142,Beth,Physics,66.0,2020-03-02,Absent,Medium
1142,David,Physics,76.0,2022-09-14,Absent,Medium
1142,Brett,Physics,77.9,2023-04-08,Absent,Medium
1396,Tom,Computer Science,73.0,2020-02-17,Present,Medium
1399,Daniel,Computer Science,85.0,2023-02-22,Present,High
1399,James,Computer Science,94.0,2024-11-23,absent,High
1279,Brandon,Physics,77.9,2024-08-15,Absent,Medium
1279,Lindsey,Physics,92.0,2024-12-18,Absent,High
1279,Kelly,Physics,77.9,2021-12-22,Absent,Medium
1173,Jennifer,Biology,89.0,2024-10-02,Absent,High
1121,Jamie,Physics,77.9,2023-04-03,Absent,Medium
1121,Katherine,Physics,83.0,2021-09-26,absent,Medium
1121,Michael,Physics,80.0,2022-09-30,Absent,Medium
1121,Allison,Physics,72.0,2023-10-10,Absent,Medium
1355,Thomas,Physics,65.0,2020-08-30,Present,Medium
